row_id,order_id,order_date,ship_date,ship_mode,customer_id,postal_code,product_id,sales,quantity,discount,profit,shipping_duration_days,unit_price,unit_cost,profit_margin_pct,is_profitable,discount_bracket
539,CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,42420,OFF-AP-10001271,152.94,3,0.0,41.2938,4,50.98,37.22,27.0,1,No Discount (0%)
540,CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,42420,FUR-CH-10002647,283.92,4,0.0,70.98,4,70.98,53.24,25.0,1,No Discount (0%)
541,CA-2014-140795,2014-02-01,2014-02-03,First Class,BD-11500,54302,TEC-AC-10001432,468.9,6,0.0,206.316,2,78.15,43.76,44.0,1,No Discount (0%)
542,CA-2016-136924,2016-07-14,2016-07-17,First Class,ES-14080,85705,TEC-PH-10002262,380.864,8,0.2,38.0864,3,47.61,42.85,10.0,1,Low Discount (1-20%)
543,US-2015-120161,2015-12-18,2015-12-23,Standard Class,LM-17065,45503,OFF-ST-10001809,646.776,9,0.2,-145.5246,5,71.86,88.03,-22.5,0,Low Discount (1-20%)
544,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,76106,TEC-AC-10001465,58.112,2,0.2,7.264,5,29.06,25.42,12.5,1,Low Discount (1-20%)
545,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,76106,TEC-PH-10002597,100.792,1,0.2,6.2995,5,100.79,94.49,6.25,1,Low Discount (1-20%)
546,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,76106,FUR-FU-10000723,66.112,4,0.6,-84.2928,5,16.53,37.6,-127.5,0,High Discount (>50%)
547,CA-2017-162929,2017-11-19,2017-11-22,First Class,AS-10135,10035,OFF-BI-10000404,41.28,6,0.2,13.932,3,6.88,4.56,33.75,1,Low Discount (1-20%)
548,CA-2017-162929,2017-11-19,2017-11-22,First Class,AS-10135,10035,OFF-PA-10002986,13.36,2,0.0,6.4128,3,6.68,3.47,48.0,1,No Discount (0%)
549,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,60653,OFF-ST-10000604,250.272,9,0.2,15.642,2,27.81,26.07,6.25,1,Low Discount (1-20%)
550,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,60653,OFF-BI-10004738,11.364,3,0.8,-17.046,2,3.79,9.47,-150.0,0,High Discount (>50%)
551,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,60653,OFF-SU-10001935,8.72,5,0.2,-1.744,2,1.74,2.09,-20.0,0,Low Discount (1-20%)
552,CA-2016-136406,2016-04-15,2016-04-17,Second Class,BD-11320,94110,FUR-CH-10002024,1121.568,2,0.2,0.0,2,560.78,560.78,0.0,0,Low Discount (1-20%)
553,CA-2017-112774,2017-09-11,2017-09-12,First Class,RC-19960,32216,FUR-FU-10003039,34.504,1,0.2,6.0382,1,34.5,28.47,17.5,1,Low Discount (1-20%)
554,CA-2017-101945,2017-11-24,2017-11-28,Standard Class,GT-14710,77070,OFF-FA-10004248,10.824,3,0.2,2.5707,4,3.61,2.75,23.75,1,Low Discount (1-20%)
555,CA-2017-100650,2017-06-29,2017-07-03,Second Class,DK-13225,92804,OFF-ST-10001780,1295.78,2,0.0,310.9872,4,647.89,492.4,24.0,1,No Discount (0%)
556,CA-2014-155852,2014-03-03,2014-03-07,Second Class,AJ-10945,28403,OFF-AR-10003560,19.456,4,0.2,3.4048,4,4.86,4.01,17.5,1,Low Discount (1-20%)
557,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,90045,OFF-LA-10001297,20.7,2,0.0,9.936,5,10.35,5.38,48.0,1,No Discount (0%)
558,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,90045,FUR-TA-10004256,1335.68,4,0.2,-217.048,5,333.92,388.18,-16.25,0,Low Discount (1-20%)
559,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,90045,OFF-PA-10003441,32.4,5,0.0,15.552,5,6.48,3.37,48.0,1,No Discount (0%)
560,CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,94110,FUR-FU-10003347,42.6,3,0.0,16.614,2,14.2,8.66,39.0,1,No Discount (0%)
561,CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,94110,OFF-BI-10000069,84.056,7,0.2,27.3182,2,12.01,8.11,32.5,1,Low Discount (1-20%)
562,CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,33614,OFF-AP-10003914,13.0,5,0.2,1.3,4,2.6,2.34,10.0,1,Low Discount (1-20%)
563,CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,33614,FUR-FU-10004020,13.128,3,0.2,3.7743,4,4.38,3.12,28.75,1,Low Discount (1-20%)
564,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,98105,OFF-FA-10003467,3.96,2,0.0,0.0,2,1.98,1.98,0.0,0,No Discount (0%)
565,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,98105,OFF-LA-10000634,2.61,1,0.0,1.2006,2,2.61,1.41,46.0,1,No Discount (0%)
566,CA-2017-137099,2017-12-07,2017-12-10,First Class,FP-14320,90008,TEC-PH-10002496,374.376,3,0.2,46.797,3,124.79,109.19,12.5,1,Low Discount (1-20%)
567,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,98105,OFF-PA-10004530,91.84,8,0.0,45.0016,7,11.48,5.85,49.0,1,No Discount (0%)
568,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,98105,OFF-BI-10001107,81.088,7,0.2,27.3672,7,11.58,7.67,33.75,1,Low Discount (1-20%)
569,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,98105,OFF-PA-10004451,19.44,3,0.0,9.3312,7,6.48,3.37,48.0,1,No Discount (0%)
570,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,98105,FUR-CH-10004997,451.152,3,0.2,0.0,7,150.38,150.38,0.0,0,Low Discount (1-20%)
571,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,10024,OFF-LA-10001297,72.45,7,0.0,34.776,7,10.35,5.38,48.0,1,No Discount (0%)
572,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,10024,OFF-FA-10000585,13.96,4,0.0,6.4216,7,3.49,1.88,46.0,1,No Discount (0%)
573,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,10024,OFF-BI-10001922,33.264,7,0.2,11.2266,7,4.75,3.15,33.75,1,Low Discount (1-20%)
574,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,10024,TEC-PH-10000347,14.85,3,0.0,4.0095,7,4.95,3.61,27.0,1,No Discount (0%)
575,CA-2016-127250,2016-11-03,2016-11-07,Standard Class,SF-20200,98270,OFF-AR-10003394,8.82,3,0.0,2.3814,4,2.94,2.15,27.0,1,No Discount (0%)
576,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,90805,OFF-PA-10004530,160.72,14,0.0,78.7528,4,11.48,5.85,49.0,1,No Discount (0%)
577,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,90805,OFF-PA-10001450,19.92,4,0.0,9.7608,4,4.98,2.54,49.0,1,No Discount (0%)
578,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,90805,OFF-SU-10001574,7.3,2,0.0,2.19,4,3.65,2.55,30.0,1,No Discount (0%)
579,CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,60610,OFF-ST-10002974,69.712,2,0.2,8.714,6,34.86,30.5,12.5,1,Low Discount (1-20%)
580,CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,60610,FUR-FU-10001475,8.792,1,0.6,-5.7148,6,8.79,14.51,-65.0,0,High Discount (>50%)
581,CA-2015-132906,2015-09-10,2015-09-14,Standard Class,CC-12145,90004,OFF-SU-10004498,51.52,4,0.0,1.5456,4,12.88,12.49,3.0,1,No Discount (0%)
582,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,80219,TEC-PH-10004977,470.376,3,0.2,52.9173,4,156.79,139.15,11.25,1,Low Discount (1-20%)
583,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,80219,TEC-PH-10000586,105.584,2,0.2,9.2386,4,52.79,48.17,8.75,1,Low Discount (1-20%)
584,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,80219,OFF-AP-10000358,31.152,3,0.2,3.5046,4,10.38,9.22,11.25,1,Low Discount (1-20%)
585,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,80219,OFF-BI-10002764,6.783,7,0.7,-4.7481,4,0.97,1.65,-70.0,0,High Discount (>50%)
586,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,80219,TEC-PH-10001254,406.368,4,0.2,30.4776,4,101.59,93.97,7.5,1,Low Discount (1-20%)
587,CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,40475,FUR-CH-10003956,70.98,1,0.0,4.9686,6,70.98,66.01,7.0,1,No Discount (0%)
588,CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,40475,OFF-LA-10003930,294.93,3,0.0,144.5157,6,98.31,50.14,49.0,1,No Discount (0%)
589,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,97301,TEC-PH-10003800,84.784,2,0.2,-20.1362,4,42.39,52.46,-23.75,0,Low Discount (1-20%)
590,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,97301,OFF-PA-10002005,20.736,4,0.2,7.2576,4,5.18,3.37,35.0,1,Low Discount (1-20%)
591,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,97301,OFF-BI-10002498,16.821,3,0.7,-12.8961,4,5.61,9.91,-76.67,0,High Discount (>50%)
592,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,97301,OFF-PA-10004101,10.368,2,0.2,3.6288,4,5.18,3.37,35.0,1,Low Discount (1-20%)
593,CA-2014-135405,2014-01-09,2014-01-13,Standard Class,MS-17830,78041,OFF-AR-10004078,9.344,2,0.2,1.168,4,4.67,4.09,12.5,1,Low Discount (1-20%)
594,CA-2014-135405,2014-01-09,2014-01-13,Standard Class,MS-17830,78041,TEC-AC-10001266,31.2,3,0.2,9.75,4,10.4,7.15,31.25,1,Low Discount (1-20%)
595,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,92024,OFF-AP-10004708,76.12,2,0.0,22.0748,7,38.06,27.02,29.0,1,No Discount (0%)
596,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,92024,TEC-CO-10004115,1199.976,3,0.2,434.9913,7,399.99,254.99,36.25,1,Low Discount (1-20%)
597,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,92024,TEC-PH-10002398,445.96,5,0.2,55.745,7,89.19,78.04,12.5,1,Low Discount (1-20%)
598,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,92024,FUR-FU-10001979,327.76,8,0.0,91.7728,7,40.97,29.5,28.0,1,No Discount (0%)
599,CA-2016-120180,2016-07-14,2016-07-16,First Class,TP-21130,19134,OFF-SU-10004115,11.632,2,0.2,1.0178,2,5.82,5.31,8.75,1,Low Discount (1-20%)
600,US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,19120,TEC-PH-10001425,143.982,3,0.4,-28.7964,5,47.99,57.59,-20.0,0,Medium Discount (21-50%)
601,US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,19120,TEC-PH-10003963,494.376,4,0.4,-115.3544,5,123.59,152.43,-23.33,0,Medium Discount (21-50%)
602,US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,19120,OFF-SU-10001574,5.84,2,0.2,0.73,5,2.92,2.55,12.5,1,Low Discount (1-20%)
603,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,33614,OFF-ST-10001490,142.776,1,0.2,17.847,4,142.78,124.93,12.5,1,Low Discount (1-20%)
604,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,33614,FUR-FU-10001756,45.696,3,0.2,5.1408,4,15.23,13.52,11.25,1,Low Discount (1-20%)
605,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,33614,OFF-BI-10000773,7.218,3,0.7,-5.5338,4,2.41,4.25,-76.67,0,High Discount (>50%)
606,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,33614,OFF-BI-10001543,43.188,4,0.7,-31.6712,4,10.8,18.71,-73.33,0,High Discount (>50%)
607,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,33614,OFF-PA-10002120,131.904,3,0.2,47.8152,4,43.97,28.03,36.25,1,Low Discount (1-20%)
608,US-2014-105767,2014-05-23,2014-05-27,Standard Class,AR-10510,19134,OFF-BI-10000848,3.282,2,0.7,-2.6256,4,1.64,2.95,-80.0,0,High Discount (>50%)
609,US-2014-105767,2014-05-23,2014-05-27,Standard Class,AR-10510,19134,OFF-AR-10001246,21.168,9,0.2,2.3814,4,2.35,2.09,11.25,1,Low Discount (1-20%)
610,US-2014-105767,2014-05-23,2014-05-27,Standard Class,AR-10510,19134,TEC-PH-10003092,55.188,2,0.4,-10.1178,4,27.59,32.65,-18.33,0,Medium Discount (21-50%)
611,CA-2016-161816,2016-04-28,2016-05-01,First Class,NB-18655,75217,TEC-PH-10003012,369.576,3,0.2,41.5773,3,123.19,109.33,11.25,1,Low Discount (1-20%)
612,CA-2016-161816,2016-04-28,2016-05-01,First Class,NB-18655,75217,OFF-LA-10004345,15.712,4,0.2,5.6956,3,3.93,2.5,36.25,1,Low Discount (1-20%)
613,CA-2016-121223,2016-09-11,2016-09-13,Second Class,GD-14590,19143,OFF-PA-10001204,8.448,2,0.2,2.64,2,4.22,2.9,31.25,1,Low Discount (1-20%)
614,CA-2016-121223,2016-09-11,2016-09-13,Second Class,GD-14590,19143,TEC-PH-10004667,728.946,9,0.4,-157.9383,2,80.99,98.54,-21.67,0,Medium Discount (21-50%)
615,CA-2017-138611,2017-11-14,2017-11-17,Second Class,CK-12595,43123,TEC-PH-10000011,119.94,10,0.4,15.992,3,11.99,10.39,13.33,1,Medium Discount (21-50%)
616,CA-2017-138611,2017-11-14,2017-11-17,Second Class,CK-12595,43123,OFF-BI-10002949,3.648,2,0.7,-2.7968,3,1.82,3.22,-76.67,0,High Discount (>50%)
617,CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,10011,FUR-FU-10003849,40.48,2,0.0,15.7872,5,20.24,12.35,39.0,1,No Discount (0%)
618,CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,10011,FUR-FU-10000010,9.94,2,0.0,3.0814,5,4.97,3.43,31.0,1,No Discount (0%)
619,CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,10011,OFF-BI-10002824,107.424,9,0.2,33.57,5,11.94,8.21,31.25,1,Low Discount (1-20%)
620,CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,10011,TEC-PH-10002538,37.91,1,0.0,10.9939,5,37.91,26.92,29.0,1,No Discount (0%)
621,CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,10011,FUR-FU-10000521,88.02,3,0.0,27.2862,5,29.34,20.24,31.0,1,No Discount (0%)
622,US-2014-111171,2014-12-26,2014-12-31,Standard Class,CA-12265,60610,OFF-BI-10002103,8.69,5,0.8,-14.773,5,1.74,4.69,-170.0,0,High Discount (>50%)
623,CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,48126,FUR-CH-10004853,301.96,2,0.0,87.5684,4,150.98,107.2,29.0,1,No Discount (0%)
624,CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,48126,OFF-AP-10000179,555.21,5,0.1,178.901,4,111.04,75.26,32.22,1,Low Discount (1-20%)
625,CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,48126,OFF-ST-10001272,523.48,4,0.0,130.87,4,130.87,98.15,25.0,1,No Discount (0%)
626,CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,48126,OFF-AR-10004042,161.82,9,0.0,46.9278,4,17.98,12.77,29.0,1,No Discount (0%)
627,CA-2017-163020,2017-09-15,2017-09-19,Standard Class,MO-17800,10009,FUR-FU-10000221,35.56,7,0.0,12.0904,4,5.08,3.35,34.0,1,No Discount (0%)
628,CA-2017-153787,2017-05-19,2017-05-23,Standard Class,AT-10735,98115,OFF-AP-10001563,97.16,2,0.0,28.1764,4,48.58,34.49,29.0,1,No Discount (0%)
629,CA-2017-133431,2017-12-17,2017-12-21,Standard Class,LC-17140,94122,OFF-BI-10000605,15.24,5,0.2,5.1435,4,3.05,2.02,33.75,1,Low Discount (1-20%)
630,CA-2017-133431,2017-12-17,2017-12-21,Standard Class,LC-17140,94122,OFF-PA-10002615,13.23,3,0.0,6.0858,4,4.41,2.38,46.0,1,No Discount (0%)
631,US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,80013,OFF-ST-10001963,243.384,3,0.2,-51.7191,2,81.13,98.37,-21.25,0,Low Discount (1-20%)
632,US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,80013,TEC-AC-10001267,119.8,5,0.2,29.95,2,23.96,17.97,25.0,1,Low Discount (1-20%)
633,US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,80013,TEC-PH-10002103,300.768,4,0.2,30.0768,2,75.19,67.67,10.0,1,Low Discount (1-20%)
634,CA-2017-144694,2017-09-24,2017-09-26,Second Class,BD-11605,33180,TEC-AC-10002857,17.88,3,0.2,2.4585,2,5.96,5.14,13.75,1,Low Discount (1-20%)
635,CA-2017-144694,2017-09-24,2017-09-26,Second Class,BD-11605,33180,OFF-LA-10003930,235.944,3,0.2,85.5297,2,78.65,50.14,36.25,1,Low Discount (1-20%)
636,CA-2015-168004,2015-10-04,2015-10-09,Second Class,DJ-13420,31088,FUR-CH-10001482,392.94,3,0.0,43.2234,5,130.98,116.57,11.0,1,No Discount (0%)
637,US-2016-123470,2016-08-15,2016-08-21,Standard Class,ME-17725,80013,OFF-BI-10001989,18.882,3,0.7,-13.8468,6,6.29,10.91,-73.33,0,High Discount (>50%)
638,US-2016-123470,2016-08-15,2016-08-21,Standard Class,ME-17725,80013,OFF-AP-10003287,122.328,3,0.2,12.2328,6,40.78,36.7,10.0,1,Low Discount (1-20%)
639,CA-2016-115917,2016-05-20,2016-05-25,Standard Class,RB-19465,94591,FUR-FU-10000576,1049.2,5,0.0,272.792,5,209.84,155.28,26.0,1,No Discount (0%)
640,CA-2016-115917,2016-05-20,2016-05-25,Standard Class,RB-19465,94591,OFF-BI-10004728,15.424,4,0.2,5.0128,5,3.86,2.6,32.5,1,Low Discount (1-20%)
641,CA-2016-147067,2016-12-18,2016-12-22,Standard Class,JD-16150,55407,FUR-FU-10000732,18.84,3,0.0,6.0288,4,6.28,4.27,32.0,1,No Discount (0%)
642,CA-2017-167913,2017-07-30,2017-08-03,Second Class,JL-15835,92691,OFF-ST-10000585,330.4,2,0.0,85.904,4,165.2,122.25,26.0,1,No Discount (0%)
643,CA-2017-167913,2017-07-30,2017-08-03,Second Class,JL-15835,92691,OFF-LA-10002787,26.25,7,0.0,12.6,4,3.75,1.95,48.0,1,No Discount (0%)
644,CA-2017-106103,2017-06-10,2017-06-15,Standard Class,SC-20305,48307,TEC-AC-10003832,132.52,4,0.0,54.3332,5,33.13,19.55,41.0,1,No Discount (0%)
645,US-2017-127719,2017-07-21,2017-07-25,Standard Class,TW-21025,07060,OFF-PA-10001934,6.48,1,0.0,3.1752,4,6.48,3.3,49.0,1,No Discount (0%)
646,CA-2017-126221,2017-12-30,2018-01-05,Standard Class,CC-12430,47201,OFF-AP-10002457,209.3,2,0.0,56.511,6,104.65,76.39,27.0,1,No Discount (0%)
647,CA-2016-103947,2016-04-01,2016-04-08,Standard Class,BB-10990,85635,OFF-FA-10003112,31.56,5,0.2,9.8625,7,6.31,4.34,31.25,1,Low Discount (1-20%)
648,CA-2016-103947,2016-04-01,2016-04-08,Standard Class,BB-10990,85635,OFF-AP-10002350,30.144,2,0.2,3.0144,7,15.07,13.56,10.0,1,Low Discount (1-20%)
649,CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,98661,FUR-FU-10001935,14.8,4,0.0,6.068,5,3.7,2.18,41.0,1,No Discount (0%)
650,CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,98661,TEC-PH-10003273,302.376,3,0.2,22.6782,5,100.79,93.23,7.5,1,Low Discount (1-20%)
651,CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,98661,TEC-AC-10001142,316.0,4,0.0,31.6,5,79.0,71.1,10.0,1,No Discount (0%)
652,CA-2016-132661,2016-10-23,2016-10-29,Standard Class,SR-20740,10024,OFF-PA-10000482,379.4,10,0.0,178.318,6,37.94,20.11,47.0,1,No Discount (0%)
653,CA-2017-140844,2017-06-19,2017-06-23,Standard Class,AR-10405,10035,OFF-PA-10003892,97.82,2,0.0,45.9754,4,48.91,25.92,47.0,1,No Discount (0%)
654,CA-2017-140844,2017-06-19,2017-06-23,Standard Class,AR-10405,10035,TEC-AC-10001101,103.12,8,0.0,10.312,4,12.89,11.6,10.0,1,No Discount (0%)
655,CA-2016-137239,2016-08-22,2016-08-28,Standard Class,CR-12730,43229,OFF-AP-10002439,113.552,2,0.2,8.5164,6,56.78,52.52,7.5,1,Low Discount (1-20%)
656,CA-2016-137239,2016-08-22,2016-08-28,Standard Class,CR-12730,43229,OFF-BI-10002827,3.318,2,0.7,-2.6544,6,1.66,2.99,-80.0,0,High Discount (>50%)
657,CA-2016-137239,2016-08-22,2016-08-28,Standard Class,CR-12730,43229,OFF-EN-10002230,134.288,2,0.2,45.3222,6,67.14,44.48,33.75,1,Low Discount (1-20%)
658,US-2016-156097,2016-09-19,2016-09-19,Same Day,EH-14125,60505,FUR-CH-10001215,701.372,2,0.3,-50.098,0,350.69,375.73,-7.14,0,Medium Discount (21-50%)
659,US-2016-156097,2016-09-19,2016-09-19,Same Day,EH-14125,60505,OFF-BI-10004654,2.308,2,0.8,-3.462,0,1.15,2.88,-150.0,0,High Discount (>50%)
660,CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,76017,OFF-ST-10001490,999.432,7,0.2,124.929,4,142.78,124.93,12.5,1,Low Discount (1-20%)
661,CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,76017,OFF-ST-10001511,724.08,14,0.2,-135.765,4,51.72,61.42,-18.75,0,Low Discount (1-20%)
662,CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,76017,FUR-TA-10001768,918.785,5,0.3,-118.1295,4,183.76,207.38,-12.86,0,Medium Discount (21-50%)
663,CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,76017,OFF-BI-10003981,2.724,3,0.8,-4.2222,4,0.91,2.32,-155.0,0,High Discount (>50%)
664,CA-2016-123666,2016-03-26,2016-03-30,Standard Class,SP-20545,10011,OFF-ST-10001522,459.95,5,0.0,18.398,4,91.99,88.31,4.0,1,No Discount (0%)
665,CA-2016-143308,2016-11-04,2016-11-04,Same Day,RC-19825,40214,OFF-FA-10000621,10.74,3,0.0,5.2626,0,3.58,1.83,49.0,1,No Discount (0%)
666,CA-2017-132682,2017-06-08,2017-06-10,Second Class,TH-21235,75081,OFF-SU-10004231,23.76,3,0.2,2.079,2,7.92,7.23,8.75,1,Low Discount (1-20%)
667,CA-2017-132682,2017-06-08,2017-06-10,Second Class,TH-21235,75081,OFF-PA-10000474,85.056,3,0.2,28.7064,2,28.35,18.78,33.75,1,Low Discount (1-20%)
668,CA-2017-132682,2017-06-08,2017-06-10,Second Class,TH-21235,75081,TEC-PH-10004042,381.576,3,0.2,28.6182,2,127.19,117.65,7.5,1,Low Discount (1-20%)
669,CA-2014-156314,2014-12-24,2014-12-26,First Class,RP-19390,44105,FUR-FU-10003096,30.36,5,0.2,8.7285,2,6.07,4.33,28.75,1,Low Discount (1-20%)
670,US-2017-106663,2017-06-09,2017-06-13,Standard Class,MO-17800,60653,FUR-FU-10002759,23.976,3,0.6,-14.3856,4,7.99,12.79,-60.0,0,High Discount (>50%)
671,US-2017-106663,2017-06-09,2017-06-13,Standard Class,MO-17800,60653,FUR-TA-10000688,108.925,1,0.5,-71.8905,4,108.92,180.82,-66.0,0,Medium Discount (21-50%)
672,US-2017-106663,2017-06-09,2017-06-13,Standard Class,MO-17800,60653,OFF-PA-10002377,36.352,8,0.2,11.36,4,4.54,3.12,31.25,1,Low Discount (1-20%)
673,CA-2017-111178,2017-06-15,2017-06-22,Standard Class,TD-20995,62301,OFF-AR-10001954,19.56,5,0.2,1.7115,7,3.91,3.57,8.75,1,Low Discount (1-20%)
674,CA-2017-130351,2017-12-05,2017-12-08,First Class,RB-19570,47201,OFF-AP-10004532,61.44,3,0.0,16.5888,3,20.48,14.95,27.0,1,No Discount (0%)
675,CA-2017-130351,2017-12-05,2017-12-08,First Class,RB-19570,47201,OFF-PA-10002137,38.9,5,0.0,17.505,3,7.78,4.28,45.0,1,No Discount (0%)
676,CA-2017-130351,2017-12-05,2017-12-08,First Class,RB-19570,47201,TEC-AC-10003832,99.39,3,0.0,40.7499,3,33.13,19.55,41.0,1,No Discount (0%)
677,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,75701,OFF-AP-10000804,2.688,3,0.8,-7.392,5,0.9,3.36,-275.0,0,High Discount (>50%)
678,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,75701,TEC-AC-10003614,27.816,3,0.2,4.5201,5,9.27,7.77,16.25,1,Low Discount (1-20%)
679,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,75701,FUR-FU-10003553,82.524,3,0.6,-41.262,5,27.51,41.26,-50.0,0,High Discount (>50%)
680,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,75701,OFF-BI-10004632,182.994,3,0.8,-320.2395,5,61.0,167.74,-175.0,0,High Discount (>50%)
681,CA-2016-164511,2016-11-19,2016-11-24,Standard Class,DJ-13630,10024,OFF-BI-10003305,14.352,3,0.2,4.6644,5,4.78,3.23,32.5,1,Low Discount (1-20%)
682,CA-2016-164511,2016-11-19,2016-11-24,Standard Class,DJ-13630,10024,OFF-ST-10002583,64.96,2,0.0,2.5984,5,32.48,31.18,4.0,1,No Discount (0%)
683,CA-2016-164511,2016-11-19,2016-11-24,Standard Class,DJ-13630,10024,OFF-ST-10004507,68.6,4,0.0,18.522,5,17.15,12.52,27.0,1,No Discount (0%)
684,US-2017-168116,2017-11-04,2017-11-04,Same Day,GT-14635,27217,TEC-MA-10004125,7999.98,4,0.5,-3839.9904,0,2000.0,2959.99,-48.0,0,Medium Discount (21-50%)
685,US-2017-168116,2017-11-04,2017-11-04,Same Day,GT-14635,27217,OFF-AP-10002457,167.44,2,0.2,14.651,0,83.72,76.39,8.75,1,Low Discount (1-20%)
686,CA-2014-157784,2014-07-05,2014-07-08,First Class,MC-17845,39212,TEC-AC-10003911,479.97,3,0.0,163.1898,3,159.99,105.59,34.0,1,No Discount (0%)
687,CA-2014-157784,2014-07-05,2014-07-08,First Class,MC-17845,39212,OFF-LA-10001934,14.62,2,0.0,6.8714,3,7.31,3.87,47.0,1,No Discount (0%)
688,CA-2014-157784,2014-07-05,2014-07-08,First Class,MC-17845,39212,OFF-PA-10000304,19.44,3,0.0,9.3312,3,6.48,3.37,48.0,1,No Discount (0%)
